week_start,week_end,url,title,date,domain,language
2022-01-03,2022-01-09,https://www.japantimes.co.jp/news/2022/01/06/world/uk-russia-warning-over-ukraine/,Britain warns Russia over Ukraine : Were working on high - impact sanctions,20220106T143000Z,japantimes.co.jp,English
2022-01-03,2022-01-09,http://www.china.org.cn/world/Off_the_Wire/2022-01/06/content_77974602.htm,Iran nuke negotiator says ROK obliged to unfreeze Iranian funds,20220106T161500Z,china.org.cn,English
2022-01-03,2022-01-09,https://sputniknews.com/20220106/senate-democrats-reportedly-mull-rejecting-ted-cruzs-bill-on-new-anti-nord-stream-2-sanctions-1092066394.html,Senate Democrats May Reject Ted Cruz Bill on New Anti - Nord Stream 2 Sanctions,20220106T143000Z,sputniknews.com,English
2022-01-03,2022-01-09,https://www.theeastafrican.co.ke/tea/news/world/chinese-foreign-minister-criticises-us-sanctions-on-eritrea-3673644,Chinese Foreign Minister criticises US over sanctions on Eritrea,20220106T064500Z,theeastafrican.co.ke,English
2022-01-03,2022-01-09,https://news.antiwar.com/2022/01/06/iran-says-nuclear-deal-can-be-revived-if-us-lifts-sanctions/,Iran Says Nuclear Deal Can Be Revived If US Lifts Sanctions,20220107T020000Z,news.antiwar.com,English
2022-01-03,2022-01-09,https://www.tasnimnews.com/en/news/2022/01/07/2639909/iran-seeks-removal-of-all-sanctions-imposed-by-us-under-trump,Iran Seeks Removal of All Sanctions Imposed by US under Trump - Politics news,20220107T114500Z,tasnimnews.com,English
2022-01-03,2022-01-09,https://en.interfax.com.ua/news/general/790319.html,"NS2 - related sanctions to undermine unity of united states , Europe , not to help contain Russia – US State Department",20220107T163000Z,en.interfax.com.ua,English
2022-01-03,2022-01-09,https://news.antiwar.com/2022/01/06/uk-threatens-russia-with-high-impact-sanctions-over-ukraine/,UK Threatens Russia With  High Impact  Sanctions Over Ukraine,20220107T020000Z,news.antiwar.com,English
2022-01-03,2022-01-09,https://www.washingtontimes.com:443/news/2022/jan/7/nikki-haley-blasts-biden-not-revealing-how-sanctio/,Nikki Haley blasts Biden for not revealing how relief for Iran helps terrorist groups,20220107T220000Z,washingtontimes.com,English
2022-01-03,2022-01-09,https://www.washingtontimes.com/news/2022/jan/7/nikki-haley-blasts-biden-not-revealing-how-sanctio/,Nikki Haley blasts Biden for not revealing how relief for Iran helps terrorist groups,20220107T203000Z,washingtontimes.com,English
2022-01-03,2022-01-09,https://freebeacon.com/national-security/illegal-iranian-oil-shipments-to-china-skyrocketed-in-2021/,Illegal Iranian Oil Shipments to China Skyrocketed in 2021,20220107T230000Z,freebeacon.com,English
2022-01-03,2022-01-09,https://www.albawaba.com/news/us-slams-sanctions-bosnian-serb-leader-1461620,US Slams Sanctions on Bosnian Serb Leader,20220107T091500Z,albawaba.com,English
2022-01-03,2022-01-09,https://www.cnsnews.com/index.php/article/international/patrick-goodenough/state-dept-senate-nord-stream-2-sanctions-bill-will,State Dept : Senate Nord Stream 2 Sanctions Bill Will  Undermine  Transatlantic Unity Against Russia,20220107T093000Z,cnsnews.com,English
2022-01-03,2022-01-09,https://cnsnews.com/article/international/patrick-goodenough/state-dept-senate-nord-stream-2-sanctions-bill-will,State Dept : Senate Nord Stream 2 Sanctions Bill Will  Undermine  Transatlantic Unity Against Russia,20220107T054500Z,cnsnews.com,English
2022-01-03,2022-01-09,https://www.cnsnews.com/article/international/patrick-goodenough/state-dept-senate-nord-stream-2-sanctions-bill-will,State Dept : Senate Nord Stream 2 Sanctions Bill Will  Undermine  Transatlantic Unity Against Russia,20220107T054500Z,cnsnews.com,English
2022-01-03,2022-01-09,https://cnsnews.com/index.php/article/international/patrick-goodenough/state-dept-senate-nord-stream-2-sanctions-bill-will,State Dept : Senate Nord Stream 2 Sanctions Bill Will  Undermine  Transatlantic Unity Against Russia,20220107T054500Z,cnsnews.com,English
2022-01-03,2022-01-09,https://cnsnews.com/article/international/patrick-goodenough/state-dept-senate-nord-stream-2-sanctions-bill-will-hurt,State Dept : Senate Nord Stream 2 Sanctions Bill Will  Undermine  Transatlantic Unity Against Russia,20220107T053000Z,cnsnews.com,English
2022-01-03,2022-01-09,https://english.aawsat.com/home/article/3400761/france-sees-progress-iran-nuclear-talks-time-pressing,"France Sees Progress in Iran Nuclear Talks , but Time Pressing",20220107T103000Z,english.aawsat.com,English
2022-01-03,2022-01-09,https://www.msn.com/en-us/news/world/france-s-le-drian-progress-made-on-iran-nuclear-talks-but-time-running-out/ar-AASwsyr,"France sees progress in Iran nuclear talks , but time pressing",20220107T100000Z,msn.com,English
2022-01-03,2022-01-09,https://news.webindia123.com/news/Articles/World/20220108/3888600.html,Vienna talks participants recognize progress toward rebuilding JCPOA : Russian envoy,20220107T230000Z,news.webindia123.com,English
2022-01-03,2022-01-09,https://menafn.com/1103501824/Iran-FM-Talks-in-Vienna-proceeding-in-right-direction&source=28,Iran FM : Talks in Vienna proceeding in right direction,20220107T060000Z,menafn.com,English
2022-01-03,2022-01-09,https://www.theepochtimes.com/us-imposes-new-sanctions-on-bosnian-serb-leader-dodik_4196597.html,US Imposes New Sanctions on Bosnian Serb Leader Dodik,20220107T073000Z,theepochtimes.com,English
2022-01-03,2022-01-09,https://nationalinterest.org/blog/reboot/north-koreas-arms-dealing-prospers-despite-sanctions-place-199012,North Korea Arms Dealing Prospers Despite Sanctions In - Place,20220107T181500Z,nationalinterest.org,English
2022-01-03,2022-01-09,https://www.foreignaffairs.com/articles/ukraine/2022-01-04/swift-and-certain-punishment-russia,SWIFT and Certain Punishment for Russia ?,20220107T051500Z,foreignaffairs.com,English
2022-01-03,2022-01-09,https://dunyanews.tv/en/World/635841-Tehran-to-Seoul:-Don%5C,Tehran to Seoul : Dont wait to release frozen funds,20220107T064500Z,dunyanews.tv,English
2022-01-03,2022-01-09,https://www.americanthinker.com/blog/2022/01/let_iran_attempt_to_develop_a_bomb.html,Let Iran attempt to develop a bomb,20220107T091500Z,americanthinker.com,English
2022-01-03,2022-01-09,https://www.haaretz.com/world-news/france-notes-progress-in-iran-nuclear-talks-but-time-is-still-pressing-1.10521960,"France says Iran nuclear talks  heading in a positive direction , but time is still pressing",20220107T104500Z,haaretz.com,English
2022-01-03,2022-01-09,https://www.cnn.com/2022/01/07/politics/russia-us-ukraine-sanctions/,"Biden officials weighing Russia sanctions options after warnings about economic fallout , heightened cyber risk for US and allies",20220107T190000Z,cnn.com,English
2022-01-03,2022-01-09,https://punchng.com/nigeriall-work-within-ecowas-limits-to-assist-mali-buhari/,Nigeriall work within ECOWAS limitations to assist Mali Buhari,20220107T083000Z,punchng.com,English
2022-01-03,2022-01-09,https://www.washingtonexaminer.com/policy/courts/democratic-elections-lawyer-marc-elias-fights-court-sanctions-as-he-gears-up-for-midterm-elections,Democratic elections lawyer Marc Elias fights court sanctions as he gears up for midterm elections,20220107T224500Z,washingtonexaminer.com,English
2022-01-03,2022-01-09,https://cnnphilippines.com:443/world/2022/1/8/Biden-officials-weighing-Russia-sanctions.html,"Biden officials weighing Russia sanctions options after warnings about economic fallout , heightened cyber risk for US and allies",20220107T221500Z,cnnphilippines.com,English
2022-01-03,2022-01-09,http://www.xinhuanet.com/english/20220107/d9da648fdf594acb878cc9814d3ad480/c.html,U . S . sanctions against Cuba  typical coercive diplomacy : Chinese spokesperson - Xinhua,20220107T164500Z,xinhuanet.com,English
2022-01-03,2022-01-09,http://www.china.org.cn/china/Off_the_Wire/2022-01/07/content_77976645.htm,U . S . sanctions against Cuba  typical coercive diplomacy : Chinese spokesperson,20220107T144500Z,china.org.cn,English
2022-01-03,2022-01-09,https://www.legalbusiness.co.uk/category/countries/russia/,"Russia legal news , market analysis and updates",20220107T163000Z,legalbusiness.co.uk,English
2022-01-03,2022-01-09,https://www.msn.com/en-xl/europe/top-stories/france-sees-progress-in-iran-nuclear-talks-but-time-pressing/ar-AASwIRY,"France sees progress in Iran nuclear talks , but time pressing",20220107T093000Z,msn.com,English
2022-01-03,2022-01-09,https://sputniknews.com/20220107/iran-showcases-short-range-ballistic-missiles-amid-vienna-talks-on-jcpoa--1092095581.html,Iran Showcases Short - Range Ballistic Missiles Amid Vienna Talks on JCPOA,20220107T144500Z,sputniknews.com,English
2022-01-03,2022-01-09,https://gulfnews.com/world/mena/france-sees-progress-in-iran-nuclear-talks-but-time-pressing-1.84814645,"France sees progress in Iran nuclear talks , but time pressing",20220107T103000Z,gulfnews.com,English
2022-01-03,2022-01-09,http://global.chinadaily.com.cn/a/202201/07/WS61d84732a310cdd39bc7fd11.html,US sanctions against Cuba  typical coercive diplomacy : Chinese spokesperson,20220107T173000Z,global.chinadaily.com.cn,English
2022-01-03,2022-01-09,https://patch.com/florida/sarasota/cyber-ninjas-shutting-down-after-az-election-audit-report,Cyber Ninjas Shutting Down After AZ Election Audit : Report,20220107T234500Z,patch.com,English
2022-01-03,2022-01-09,https://news.cgtn.com/news/2022-01-07/Syrian-ambassador-China-s-success-leaves-America-embarrassed-16CMV2EgPlu/,Syrian ambassador : China success leaves America embarrassed,20220107T073000Z,news.cgtn.com,English
2022-01-03,2022-01-09,https://thehill.com/regulation/court-battles/588670-arizona-judge-fines-cyber-ninjas-50000-a-day-until-it-turns-over,"Arizona judge fines Cyber Ninjas $50 , 000 a day until it turns over election review records",20220107T040000Z,thehill.com,English
2022-01-03,2022-01-09,https://english.aawsat.com/home/article/3401106/iran-displays-missiles-amid-nuclear-talks,Iran Displays Missiles Amid Nuclear Talks,20220107T153000Z,english.aawsat.com,English
2022-01-03,2022-01-09,https://euobserver.com/tickers/154020,UK joins warning on Russia sanctions over Ukraine,20220107T123000Z,euobserver.com,English
2022-01-03,2022-01-09,https://www.stabroeknews.com/2022/01/07/news/guyana/pilot-air-traffic-controller-breached-regulations-in-chopper-landing-report/,"Pilot , air traffic controller breached regulations in chopper landing - report",20220107T063000Z,stabroeknews.com,English
2022-01-03,2022-01-09,https://www.foreignaffairs.com/articles/russia-fsu/2022-01-07/what-it-will-take-deter-russia,What It Will Take to Deter Russia,20220107T100000Z,foreignaffairs.com,English
2022-01-03,2022-01-09,https://www.sfchronicle.com/news/article/Iran-displays-missiles-amid-nuclear-talks-with-16756509.php,Iran displays missiles amid nuclear talks with world powers,20220107T171500Z,sfchronicle.com,English
2022-01-03,2022-01-09,https://www.fifa.com/news/latest-disciplinary-sanctions-concerning-fifa-world-cup-tm-qualifying,Latest disciplinary sanctions concerning FIFA World Cup™ qualifying,20220107T110000Z,fifa.com,English
2022-01-03,2022-01-09,https://www.fifa.com/en/tournaments/mens/worldcup/qatar2022/news/latest-disciplinary-sanctions-concerning-fifa-world-cup-tm-qualifying,Latest disciplinary sanctions concerning FIFA World Cup™ qualifying,20220107T113000Z,fifa.com,English
2022-01-03,2022-01-09,https://thehill.com/policy/defense/588785-white-house-denies-report-its-considering-withdrawing-troops-from-eastern,White House denies report it considering withdrawing troops from Eastern Europe,20220107T210000Z,thehill.com,English
2022-01-03,2022-01-09,https://www.timesunion.com/news/article/Iran-displays-missiles-amid-nuclear-talks-with-16756509.php,Iran displays missiles amid nuclear talks with world powers,20220107T151500Z,timesunion.com,English
2022-01-03,2022-01-09,https://www.algemeiner.com/2022/01/07/france-sees-progress-in-iran-nuclear-talks-but-time-pressing/,"France Sees Progress in Iran Nuclear Talks , but Time Pressing",20220107T141500Z,algemeiner.com,English
2022-01-03,2022-01-09,https://nationalinterest.org/blog/buzz/us-sanctions-bosnian-serb-secessionist-leader-199116,U . S . Sanctions Bosnian Serb Secessionist Leader,20220107T163000Z,nationalinterest.org,English
2022-01-03,2022-01-09,https://www.rt.com/news/545459-iran-sanctions-us-generals-milley/,US military leaders sanctioned,20220108T150000Z,rt.com,English
2022-01-03,2022-01-09,https://www.aljazeera.com/news/2022/1/8/iran-sanctions-more-us-officials-over-soleimani-assassination,Iran sanctions more US officials over Soleimani assassination,20220108T181500Z,aljazeera.com,English
2022-01-03,2022-01-09,https://www.msn.com/en-us/news/world/iran-sanctions-more-us-officials-over-soleimani-assassination/ar-AASzswo,Iran sanctions more US officials over Soleimani assassination,20220108T181500Z,msn.com,English
2022-01-03,2022-01-09,https://www.zerohedge.com/geopolitical/uk-preparing-high-impact-sanctions-russia-over-ukraine,UK Preparing  High Impact  Sanctions On Russia Over Ukraine,20220108T130000Z,zerohedge.com,English
2022-01-03,2022-01-09,http://www.dailynews.lk/2022/01/08/world/269718/deployment-first-regiment-s-400-be-completed-next-month,Deployment of first regiment of S - 400 to be completed next month,20220108T083000Z,dailynews.lk,English
2022-01-03,2022-01-09,https://hotair.com/jazz-shaw/2022/01/08/china-has-been-buying-lots-of-oil-from-iran-in-violation-of-sanctions-n440133,China has been buying lots of oil from Iran in violation of sanctions,20220108T180000Z,hotair.com,English
2022-01-03,2022-01-09,http://www.xinhuanet.com/english/20220108/2109b7122b5a434d9ca4f44d7884df3d/c.html,Iran says experts meet for lifting U . S . sanctions in Vienna - Xinhua,20220108T154500Z,xinhuanet.com,English
2022-01-03,2022-01-09,http://www.news.cn/english/20220108/2109b7122b5a434d9ca4f44d7884df3d/c.html,Iran says experts meet for lifting U . S . sanctions in Vienna - Xinhua,20220108T180000Z,news.cn,English
2022-01-03,2022-01-09,https://news.yahoo.com/iran-imposes-sanctions-americans-over-152409108.html,Iran imposes sanctions on Americans over 2020 killing of top general,20220108T160000Z,news.yahoo.com,English
2022-01-03,2022-01-09,https://www.rappler.com/world/middle-east/iran-imposes-sanctions-americans-over-killing-top-general/,Iran imposes sanctions on Americans over 2020 killing of top general,20220108T164500Z,rappler.com,English
2022-01-03,2022-01-09,https://tribune.com.pk/story/2337755/iran-imposes-sanctions-on-americans-over-2020-killing-of-top-general,Iran imposes sanctions on Americans over killing of top general,20220108T191500Z,tribune.com.pk,English
2022-01-03,2022-01-09,https://www.thestar.com.my/news/world/2022/01/08/iran-imposes-sanctions-on-americans-over-2020-killing-of-top-general,Iran imposes sanctions on Americans over 2020 killing of top general,20220108T173000Z,thestar.com.my,English
2022-01-03,2022-01-09,https://www.jpost.com/middle-east/iran-news/article-691905,Iran imposes sanctions on Americans over 2020 killing of Soleimani,20220108T160000Z,jpost.com,English
2022-01-03,2022-01-09,https://www.tasnimnews.com/en/news/2022/01/08/2640253/maximum-pressure-polices-against-iran-have-ended-in-failure-mp-says,"Maximum Pressure Polices against Iran Have Ended in Failure , MP Says - Politics news",20220108T070000Z,tasnimnews.com,English
